"","Num","P13","P18","P19","P20","S13","S18","S19","S20","nP","nSp"
"4915",5000,"PPW1346","PPW1346","PPW1346",NA,"ADEFAS","ADEFAS","ADEFAS",NA,1,1
"4916",5000.1,"PPW1346","PPW1346","PPW1346",NA,"ADEFAS","ADEFAS","ADEFAS",NA,1,1
"4917",5000.2,"PPW1346","PPW1346","PPW1346",NA,"ADEFAS","ADEFAS","ADEFAS",NA,1,1
"4918",5001,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4919",5002,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4920",5003,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4921",5004,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4922",5005,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4923",5006,"PPW1328","PPW1328",NA,NA,"PSEMEN","PSEMEN",NA,NA,1,1
"4924",5007,"PPW1328","PPW1328",NA,NA,"PSEMEN","PSEMEN",NA,NA,1,1
"4925",5008,"PPW1328","PPW1328",NA,NA,"PSEMEN","PSEMEN",NA,NA,1,1
"4926",5009,"PPW1328","PPW1328","PPW1328",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"4927",5009.1,"PPW1328","PPW1328","PPW1328",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"4928",5009.2,"PPW1328","PPW1328","PPW1328",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"4929",5009.3,"PPW1328","PPW1328","PPW1328",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"4930",5009.4,"PPW1328","PPW1328","PPW1328",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"4931",5010,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4932",5011,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4933",5012,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4934",5013,"PPW1328","PPW1328","PPW1328",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"4935",5014,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4936",5015,"PPW1328","PPW1328","PPW1328",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"4937",5016,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4938",5017,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4939",5018,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4940",5019,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4941",5020,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4942",5021,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4943",5022,"PPW1328","PPW1328","PPW1328",NA,"FRACAL","FRACAL","FRACAL",NA,1,1
"4944",5023,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4945",5024,"PPW1328","PPW1328","PPW1328",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"4946",5025,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4947",5026,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4948",5027,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4949",5028,"PPW1328","PPW1328","PPW1328",NA,"HOLDIS","HOLDIS","HOLDIS",NA,1,1
"4950",5029,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4951",5030,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4952",5031,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4953",5032,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4954",5033,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4955",5034,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4956",5035,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4957",5036,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4958",5037,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4959",5038,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4960",5039,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4961",5040,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4962",5041,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4963",5042,"PPW1328","PPW1328",NA,NA,"FRACAL","FRACAL",NA,NA,1,1
"4964",5043,"PPW1328","PPW1328","PPW1328",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"4965",5043.1,"PPW1328","PPW1328","PPW1328",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"4966",5043.2,"PPW1328","PPW1328","PPW1328",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"4967",5043.3,"PPW1328","PPW1328","PPW1328",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"4968",5044,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4969",5045,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4970",5046,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4971",5047,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4972",5048,"PPW1328","PPW1328","PPW1328",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"4973",5049,"PPW1328","PPW1328","PPW1328",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"4974",5050,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4975",5051,"PPW1328","PPW1328","PPW1328",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"4976",5052,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4977",5053,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4978",5054,"PPW1328","PPW1328","PPW1328",NA,"PSEMEN","PSEMEN","PSEMEN",NA,1,1
"4979",5055,"PPW1328","PPW1328","PPW1328",NA,"FRACAL","FRACAL","FRACAL",NA,1,1
"4980",5056,"PPW1328","PPW1328","PPW1328",NA,"HETARB","HETARB","HETARB",NA,1,1
"4981",5057,"PPW1328","PPW1328","PPW1328",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"4982",5058,"PPW1328","PPW1328","PPW1328",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"4983",5059,"PPW1346","PPW1346","PPW1346",NA,"QUEGAR","QUEGAR","QUEGAR",NA,1,1
"4984",5059.1,"PPW1346","PPW1346","PPW1346",NA,"QUEGAR","QUEGAR","QUEGAR",NA,1,1
"4985",5060,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"4986",5061,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"4987",5061.1,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"4988",5062,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"4989",5063,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"4990",5064,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"4991",5064.1,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"4992",5065,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"4993",5066,"PPW1346","PPW1346","PPW1346",NA,"QUEGAR","QUEGAR","QUEGAR",NA,1,1
"4994",5067,"PPW1346","PPW1346","PPW1346",NA,"QUEGAR","QUEGAR","QUEGAR",NA,1,1
"4995",5068,"PPW1346","PPW1346","PPW1346",NA,"HETARB","HETARB","HETARB",NA,1,1
"4996",5069,"PPW1346","PPW1346","PPW1346",NA,"HETARB","HETARB","HETARB",NA,1,1
"4997",5070,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"4998",5070.1,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"4999",5071,"PPW1346","PPW1346","PPW1346",NA,"QUEGAR","QUEGAR","QUEGAR",NA,1,1
"5000",5072,"PPW1346","PPW1346",NA,NA,"AMOCAL","AMOCAL",NA,NA,1,1
"5001",5073,"PPW1346","PPW1346",NA,NA,"AMOCAL","AMOCAL",NA,NA,1,1
"5002",5074,"PPW1346","PPW1346",NA,NA,"UMBCAL","UMBCAL",NA,NA,1,1
"5003",5075,"PPW1346","PPW1346",NA,NA,"AMOCAL","AMOCAL",NA,NA,1,1
"5004",5076,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5005",5077,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5006",5077.1,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5007",5078,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5008",5079,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5009",5080,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5010",5080.1,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5011",5080.2,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5012",5080.3,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5013",5080.4,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5014",5080.5,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5015",5081,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5016",5082,"PPW1346","PPW1346","PPW1346",NA,"CERBET","CERBET","CERBET",NA,1,1
"5017",5083,"PPW1346","PPW1346","PPW1346",NA,"CERBET","CERBET","CERBET",NA,1,1
"5018",5084,"PPW1346","PPW1346","PPW1346",NA,"CERBET","CERBET","CERBET",NA,1,1
"5019",5085,"PPW1346","PPW1346","PPW1346",NA,"CERBET","CERBET","CERBET",NA,1,1
"5020",5086,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5021",5086.1,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5022",5087,"PPW1346","PPW1346","PPW1346",NA,"HETARB","HETARB","HETARB",NA,1,1
"5023",5088,"PPW1346","PPW1346","PPW1346",NA,"HETARB","HETARB","HETARB",NA,1,1
"5024",5089,"PPW1346","PPW1346","PPW1346",NA,"HETARB","HETARB","HETARB",NA,1,1
"5025",5090,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5026",5091,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5027",5092,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5028",5093,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5029",5094,"PPW1346","PPW1346",NA,NA,"AMOCAL","AMOCAL",NA,NA,1,1
"5030",5095,"PPW1346","PPW1346",NA,NA,"AMOCAL","AMOCAL",NA,NA,1,1
"5031",5096,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5032",5097,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5033",5098,"PPW1346","PPW1346","PPW1346",NA,"HETARB","HETARB","HETARB",NA,1,1
"5034",5099,"PPW1346","PPW1346","PPW1346",NA,"QUEGAR","QUEGAR","QUEGAR",NA,1,1
"5035",5100,"PPW1346","PPW1346","PPW1346",NA,"QUEGAR","QUEGAR","QUEGAR",NA,1,1
"5036",5101,"PPW1346","PPW1346","PPW1346",NA,"QUEGAR","QUEGAR","QUEGAR",NA,1,1
"5037",5102,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5038",5103,"PPW1346","PPW1346","PPW1346",NA,"QUEGAR","QUEGAR","QUEGAR",NA,1,1
"5039",5104,"PPW1346","PPW1346","PPW1346",NA,"ADEFAS","ADEFAS","ADEFAS",NA,1,1
"5040",5104.1,"PPW1346","PPW1346","PPW1346",NA,"ADEFAS","ADEFAS","ADEFAS",NA,1,1
"5041",5104.2,"PPW1346","PPW1346","PPW1346",NA,"ADEFAS","ADEFAS","ADEFAS",NA,1,1
"5042",5104.3,"PPW1346","PPW1346","PPW1346",NA,"ADEFAS","ADEFAS","ADEFAS",NA,1,1
"5043",5104.4,"PPW1346","PPW1346","PPW1346",NA,"ADEFAS","ADEFAS","ADEFAS",NA,1,1
"5044",5105,"PPW1346","PPW1346","PPW1346",NA,"CERBET","CERBET","CERBET",NA,1,1
"5045",5106,"PPW1346","PPW1346","PPW1346",NA,"CERBET","CERBET","CERBET",NA,1,1
"5046",5107,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5047",5108,"PPW1346","PPW1346","PPW1346",NA,"QUEGAR","QUEGAR","QUEGAR",NA,1,1
"5048",5109,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5049",5109.1,"PPW1346","PPW1346",NA,NA,"AMOCAL","AMOCAL",NA,NA,1,1
"5050",5109.2,"PPW1346","PPW1346",NA,NA,"AMOCAL","AMOCAL",NA,NA,1,1
"5051",5110,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5052",5111,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5053",5112,"PPW1346","PPW1346",NA,NA,"AMOCAL","AMOCAL",NA,NA,1,1
"5054",5113,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5055",5114,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5056",5115,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5057",5116,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5058",5117,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5059",5118,"PPW1346","PPW1346","PPW1346",NA,"QUEGAR","QUEGAR","QUEGAR",NA,1,1
"5060",5119,"PPW1346","PPW1346","PPW1346",NA,"QUEKEL","QUEKEL","QUEKEL",NA,1,1
"5061",5120,"PPW1346","PPW1346",NA,NA,"AMOCAL","AMOCAL",NA,NA,1,1
"5062",5121,"PPW1346","PPW1346","PPW1346",NA,"CERBET","CERBET","CERBET",NA,1,1
"5063",5122,"PPW1346","PPW1346",NA,NA,"UMBCAL","UMBCAL",NA,NA,1,1
"5064",5123,"PPW1346","PPW1346","PPW1346",NA,"CERBET","CERBET","CERBET",NA,1,1
"5065",5124,"PPW1346","PPW1346","PPW1346",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"5066",5125,"PPW1346","PPW1346","PPW1346",NA,"CERBET","CERBET","CERBET",NA,1,1
"5067",5126,"PPW1346","PPW1346","PPW1346",NA,"QUEGAR","QUEGAR","QUEGAR",NA,1,1
"5068",5127,"PPW1346","PPW1346","PPW1346",NA,"ARBMEN","ARBMEN","ARBMEN",NA,1,1
"5069",5128,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5070",5128.1,"PPW1346","PPW1346",NA,NA,"AMOCAL","AMOCAL",NA,NA,1,1
"5071",5128.3,"PPW1346","PPW1346",NA,NA,"AMOCAL","AMOCAL",NA,NA,1,1
"5072",5128.4,"PPW1346","PPW1346",NA,NA,"AMOCAL","AMOCAL",NA,NA,1,1
"5073",5129,"PPW1346","PPW1346","PPW1346",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"5074",5130,"PPW1346","PPW1346","PPW1346",NA,"CERBET","CERBET","CERBET",NA,1,1
"5075",5131,"PPW1346","PPW1346","PPW1346",NA,"QUEGAR","QUEGAR","QUEGAR",NA,1,1
"5076",5132,"PPW1346","PPW1346","PPW1346",NA,"QUEGAR","QUEGAR","QUEGAR",NA,1,1
"5077",5133,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"5078",5133.1,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"5079",5133.2,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"5080",5134,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"5081",5134.1,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"5082",5134.2,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"5083",5135,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"5084",5135.1,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"5085",5136,"PPW1346","PPW1346","PPW1346",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"5086",5136.1,"PPW1346","PPW1346","PPW1346",NA,"QUEAGR","QUEAGR","QUEAGR",NA,1,1
"5087",5137,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5088",5138,"PPW1346","PPW1346","PPW1346",NA,"ARCMAN","ARCMAN","ARCMAN",NA,1,1
"5089",5139,"PPW1346","PPW1346","PPW1346",NA,"AMOCAL","AMOCAL","AMOCAL",NA,1,1
"5090",5140,"PPW1346","PPW1346","PPW1346",NA,"QUEGAR","QUEGAR","QUEGAR",NA,1,1
"5091",5141,"PPW1346","PPW1346","PPW1346",NA,"QUEGAR","QUEGAR","QUEGAR",NA,1,1
"5092",5142,NA,"PPW1346","PPW1346",NA,NA,"QUEGAR","QUEGAR",NA,1,1
"5093",5143,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"5094",5143.1,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"5095",5143.2,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"5096",5143.3,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"5097",5143.4,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"5098",5144,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"5099",5144.1,"PPW1346","PPW1346","PPW1346",NA,"UMBCAL","UMBCAL","UMBCAL",NA,1,1
"5100",5145,"PPW1346","PPW1346","PPW1346",NA,"HETARB","HETARB","HETARB",NA,1,1
"5101",5145.1,"PPW1346","PPW1346","PPW1346",NA,"HETARB","HETARB","HETARB",NA,1,1
"5102",5145.2,"PPW1346","PPW1346","PPW1346",NA,"HETARB","HETARB","HETARB",NA,1,1
"5103",5145.3,"PPW1346","PPW1346","PPW1346",NA,"HETARB","HETARB","HETARB",NA,1,1
"5104",5145.4,"PPW1346","PPW1346","PPW1346",NA,"HETARB","HETARB","HETARB",NA,1,1
"5105",5145.5,"PPW1346","PPW1346","PPW1346",NA,"HETARB","HETARB","HETARB",NA,1,1
"5106",5145.6,"PPW1346","PPW1346","PPW1346",NA,"HETARB","HETARB","HETARB",NA,1,1
"5107",5145.7,"PPW1346","PPW1346",NA,NA,"HETARB","HETARB",NA,NA,1,1
"5108",5146,"PPW1346","PPW1346","PPW1346",NA,"HETARB","HETARB","HETARB",NA,1,1
"5109",5146.1,"PPW1346","PPW1346",NA,NA,"HETARB","HETARB",NA,NA,1,1
"5110",5146.2,"PPW1346","PPW1346",NA,NA,"HETARB","HETARB",NA,NA,1,1
"5111",5146.3,"PPW1346","PPW1346",NA,NA,"HETARB","HETARB",NA,NA,1,1
"5112",5146.4,"PPW1346","PPW1346",NA,NA,"HETARB","HETARB",NA,NA,1,1
"5113",5146.5,"PPW1346","PPW1346",NA,NA,"HETARB","HETARB",NA,NA,1,1
"5114",5147,"PPW1346","PPW1346","PPW1346",NA,"CERBET","CERBET","CERBET",NA,1,1
"5115",5148,"PPW1346","PPW1346","PPW1346",NA,"CERBET","CERBET","CERBET",NA,1,1
"5116",5149,"PPW1346","PPW1346","PPW1346",NA,"CERBET","CERBET","CERBET",NA,1,1
"5117",5150,"PPW1346","PPW1346","PPW1346",NA,"CERBET","CERBET","CERBET",NA,1,1
"5118",5151,"PPW1346","PPW1346","PPW1346",NA,"CERBET","CERBET","CERBET",NA,1,1
"5119",5152,"PPW1346","PPW1346","PPW1346",NA,"HETARB","HETARB","HETARB",NA,1,1
"5120",5152.1,"PPW1346","PPW1346","PPW1346",NA,"HETARB","HETARB","HETARB",NA,1,1
"5121",5153,"PPW1346","PPW1346",NA,NA,"HETARB","HETARB",NA,NA,1,1
"5122",5242,NA,NA,"PPW1348","PPW1348",NA,NA,"AMOCAL","AMOCAL",1,1
"5123",5501,NA,"PPW1312","PPW1312","PPW1312",NA,"PSEMEN","PSEMEN","PSEMEN",1,1
"5124",5502,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5125",5503,NA,"PPW1312",NA,NA,NA,"UMBCAL",NA,NA,1,1
"5126",5504,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5127",5505,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5128",5506,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5129",5507,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5130",5508,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5131",5509,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5132",5510,NA,"PPW1312","PPW1312","PPW1312",NA,"QUEAGR","QUEAGR","QUEAGR",1,1
"5133",5511,NA,"PPW1312","PPW1312","PPW1312",NA,"ARBMEN","ARBMEN","ARBMEN",1,1
"5134",5512,NA,"PPW1312","PPW1312","PPW1312",NA,"ARBMEN","ARBMEN","ARBMEN",1,1
"5135",5513,NA,"PPW1312","PPW1312","PPW1312",NA,"PSEMEN","PSEMEN","PSEMEN",1,1
"5136",5514,NA,"PPW1312","PPW1312","PPW1312",NA,"ARBMEN","ARBMEN","ARBMEN",1,1
"5137",5515,NA,"PPW1312","PPW1312","PPW1312",NA,"PSEMEN","PSEMEN","PSEMEN",1,1
"5138",5516,NA,"PPW1312","PPW1312","PPW1312",NA,"QUEAGR","QUEAGR","QUEAGR",1,1
"5139",5517,NA,"PPW1312","PPW1312","PPW1312",NA,"QUEAGR","QUEAGR","QUEAGR",1,1
"5140",5518,NA,"PPW1312","PPW1312","PPW1312",NA,"QUEAGR","QUEAGR","QUEAGR",1,1
"5141",5519,NA,"PPW1312","PPW1312","PPW1312",NA,"ARBMEN","ARBMEN","ARBMEN",1,1
"5142",5520,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5143",5521,NA,"PPW1312","PPW1312","PPW1312",NA,"QUEAGR","QUEAGR","QUEAGR",1,1
"5144",5522,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5145",5523,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5146",5524,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5147",5525,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5148",5526,NA,"PPW1312","PPW1312","PPW1312",NA,"QUEAGR","QUEAGR","QUEAGR",1,1
"5149",5527,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5150",5528,NA,"PPW1312","PPW1312","PPW1312",NA,"QUEAGR","QUEAGR","QUEAGR",1,1
"5151",5529,NA,"PPW1312","PPW1312","PPW1312",NA,"QUEAGR","QUEAGR","QUEAGR",1,1
"5152",5530,NA,"PPW1312","PPW1312","PPW1312",NA,"QUEAGR","QUEAGR","QUEAGR",1,1
"5153",5531,NA,"PPW1312","PPW1312","PPW1312",NA,"HETARB","HETARB","HETARB",1,1
"5154",5532,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5155",5533,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5156",5534,NA,"PPW1312","PPW1312","PPW1312",NA,"PSEMEN","PSEMEN","PSEMEN",1,1
"5157",5535,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5158",5536,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5159",5537,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
"5160",5538,NA,"PPW1312","PPW1312","PPW1312",NA,"UMBCAL","UMBCAL","UMBCAL",1,1
